layout_is_quinconce,rows,cols,num_trees,spacing_x,spacing_y,wind_speed,wind_angle_deg,wind_oscillation_deg,wind_frequency,progressive_edge,sim_duration_sec,mean_stress,max_stress,min_stress,var_stress,std_stress
0,4,3,12,6.569947445799054,7.918265063705715,26.896283469638107,223.95121208203446,40.18272980613608,0.7697123741945854,0,0.777322500012815,0.056507142406273136,0.07621430132178995,0.03377208148959535,0.00018043579192596627,0.013432639052917571
1,3,4,12,7.844588706576987,4.331179889259329,16.37583799213899,223.49004639195286,22.159469287889497,0.32547847464710855,1,0.7168439589440823,0.01805495147552973,0.04105641924833037,0.0015751666390479814,0.000177952879764188,0.013339898041746347
1,5,5,25,6.6863170835703505,6.30059579491786,32.54298317847461,144.1081760077013,34.418365079392615,0.30804036340957913,0,1.5566226670052856,0.07169403858174261,0.09119426865776298,0.04108760469079091,0.0002312786695508408,0.015207848945555739
1,3,5,15,8.371588024272086,6.576180274321055,44.19331047810313,216.69674239474568,17.83471730672122,0.6930743821066696,0,0.9867808751296252,0.06925054502526468,0.09894942192376499,0.055796811305956776,0.00019780989659626066,0.014064490626974752
1,4,3,12,4.159023407425826,6.743576546037043,31.03270511197569,128.156934337915,41.2976042013574,0.27724903897978637,0,0.7607042079325765,0.06628288965632682,0.09587901871265693,0.03918088919260001,0.00041790029007706607,0.02044260966895044
0,5,3,15,4.4614529311437305,6.405726970281466,35.63354151288249,184.19652487701404,15.49421889506678,0.4263715791452436,1,0.934637791942805,0.023110618301994627,0.05358902280686399,0.0025562684668131034,0.00042956318813819084,0.020725906207888493
1,3,3,9,6.986390411277153,8.931284979334075,31.097719379619974,332.65503327867594,18.264078659109153,0.6559732453625514,0,0.5049729580059648,0.06326463209770976,0.09755232469961415,0.03902092987984566,0.0004917556441181807,0.02217556412175755
1,4,3,12,4.311706812556207,4.738695459531133,18.993507857624348,247.3795819451992,39.55542354217701,0.6497697392051525,0,0.7415622079279274,0.02667589309407628,0.03933190384627745,0.018412324414083664,3.972010173500844e-05,0.0063023885737875955
0,4,4,16,5.770733353965627,5.9858191625204125,18.146074995974427,265.4658741937749,16.379935746658532,0.5383790552113019,1,1.0055386670865119,0.016120272468887288,0.03892126090672191,0.0007551979837611163,0.00015219538856502525,0.012336749513750583
0,4,4,16,6.676677820077618,5.166082057749006,25.287805928347808,170.6291789150002,22.428650614775666,0.5892937041749456,0,0.8234725841321051,0.040916694586796594,0.05660688050471831,0.02131483440303346,9.651307690071965e-05,0.009824106926368405
